Sensitive Detector-Particles
n Total Events,	 x [mm],	 y [mm],	 z [mm],	 dirX,	 dirY,	 dirZ,	 KinEnergy [MeV],	 part Type,	 primary part type,	 nPrimaryPart
5705	10.2443	19.3843	569	0.0175582	0.0345871	0.999247	0.638257	22	11	1706080
5706	-20.6425	-13.0409	569	-0.0363164	-0.0222255	0.999093	1.86805	22	11	1706297
5707	-11.0902	-31.6966	569	-0.0196716	-0.0559437	0.99824	2.1325	22	11	1706679
5708	8.92977	13.3724	569	0.0157988	0.0234477	0.9996	1.51011	22	11	1706765
5709	-5.85741	-13.7433	569	-0.0100992	-0.0243723	0.999652	0.455733	22	11	1706949
5710	-3.55238	-15.0986	569	-0.00612731	-0.0267177	0.999624	0.350371	22	11	1706992
5711	-17.9024	-27.2638	569	-0.0315752	-0.0477193	0.998362	4.05055	22	11	1707149
5712	1.46642	-3.70165	569	0.00255187	-0.00620414	0.999977	0.51716	22	11	1707437
5713	-6.71614	16.9499	569	-0.0113877	0.0294092	0.999503	4.09656	22	11	1707962
5714	-22.8496	-16.8322	569	-0.049233	-0.0412286	0.997936	2.55541	22	11	1708084
5715	-33.4678	-148.434	569	-0.195423	-0.619092	0.760615	1.25161	22	11	1708128
5716	-16.5898	-19.3777	569	-0.0289742	-0.0337464	0.99901	3.18672	22	11	1708398
5717	-10.6912	-13.1188	569	-0.0189992	-0.0229828	0.999555	0.93021	22	11	1708590
5718	-2.66916	-20.7321	569	-0.00454991	-0.0369912	0.999305	0.673894	22	11	1708824
5719	9.6156	-24.6755	569	0.0167746	-0.043315	0.998921	0.743031	22	11	1709048
5720	-8.37491	-25.8394	569	-0.0141725	-0.0449695	0.998888	1.77766	22	11	1709057
5721	16.4113	19.22	569	0.0288136	0.0343269	0.998995	0.184273	22	11	1709069
5722	8.1021	3.92009	569	0.0142664	0.00688865	0.999875	0.56634	22	11	1709403
5723	4.18418	4.80182	569	0.00712108	0.00794682	0.999943	0.571703	22	11	1709591
5724	0.833144	13.5558	569	0.000797757	0.0231847	0.999731	1.77459	22	11	1709617
5725	-2.42475	20.4199	569	-0.00441872	0.0354248	0.999363	2.7697	22	11	1709872
5726	-16.9474	7.06609	569	-0.0296087	0.012521	0.999483	3.67831	22	11	1709983
5727	11.9601	29.2136	569	0.0213458	0.0506407	0.998489	0.540554	22	11	1710212
5728	-11.2228	4.08645	569	-0.0192729	0.00730956	0.999788	0.786242	22	11	1710334
5729	-6.32257	18.4686	569	-0.011098	0.0318641	0.999431	0.479364	22	11	1710560
5730	4.39253	6.17018	569	0.00794602	0.0111113	0.999907	2.41683	22	11	1710804
5731	7.70424	-28.0919	569	0.0134273	-0.0486296	0.998727	0.961043	22	11	1711774
5732	13.0737	0.061684	569	0.0225624	0.000291703	0.999745	3.98712	22	11	1711799
5733	-1.32074	-9.47077	569	-0.00222357	-0.0166604	0.999859	0.784516	22	11	1711837
5734	-17.6067	-17.8637	569	-0.354308	-0.392015	0.848994	0.565664	22	11	1712301
5735	37.4368	-197.712	569	0.061971	-0.349643	0.934831	0.513168	22	11	1712584
5736	1.62164	15.8816	569	0.00260364	0.0273301	0.999623	4.61909	22	11	1712836
